CARL-A.CO	50.5056488481	-0.403150349377	1	60.5299050354	-0.09999999999999998
CARL-B.CO	59.8501950045	0.876365687789	1	69.8462201464	0.6
CHR.CO	57.872334546	2.29940062242	-1	68.9550282039	0.09999999999999998
COLO-B.CO	55.3835473068	0.857716174754	1	46.3893263174	1.1
DANSKE.CO	67.09226481	0.729537789499	1	56.6641346546	1.6
DFDS.CO	84.9020673738	2.15406840521	1	87.7993756914	-1.1
DSV.CO	69.5448193159	1.67091578518	1	74.5988535104	0.9
FLS.CO	37.9524415261	0.464428444236	-1	53.5387834523	-0.4
G4S.CO	55.7983938211	0.0325195179391	1	57.9946147266	-0.6
GEN.CO	77.8023259631	19.2640204316	1	92.7001097889	-0.9
GN.CO	61.5264169622	0.853339471446	0	78.3226847845	-0.9
ISS.CO	67.5229535702	1.52231784753	1	74.6855655644	1.1
JYSK.CO	50.0400732713	2.38423152831	-1	53.2319074805	-1.1
KBHL.CO	50.9432497032	9.44681596023	1	62.6895319617	1.5
LUN.CO	73.6926071199	3.19217493087	1	76.4579210747	0.6
MAERSK-A.CO	44.5161561837	-46.2536869552	-1	27.4383050932	0.09999999999999998
MAERSK-B.CO	45.3698559878	-50.9592725771	0	27.8527698304	0.09999999999999998
NDA-DKK.CO	64.2389518197	0.431123392782	0	74.6640682176	-0.9
NKT.CO	46.3185953924	0.446639501026	-1	52.9397860012	0.2
NOVO-B.CO	59.6214855719	1.84503891856	0	73.6438725046	-1.4
NZYM-B.CO	63.8787175404	-0.530848528136	1	70.830004677	0.09999999999999998
OSSR.CO	58.895666722	-0.0186625110522	1	50.2220724699	0.9
PNDORA.CO	76.5623218237	6.79091247322	1	83.4462911925	0.09999999999999998
RBREW.CO	59.1269715603	1.57477843607	-1	61.9395955828	0.09999999999999998
ROCK-A.CO	71.0586643296	13.1552476137	1	78.6139929488	0.4
ROCK-B.CO	75.6108734132	13.2314657652	1	74.8734677417	0.6
SIM.CO	81.005077166	3.1826579376	1	93.0773847454	-0.7
STG.CO	72.8340925255	0.88941610165	0	61.8990955445	-0.9
SYDB.CO	67.2561037973	1.8999890314	0	71.3879475542	-1.1
TDC.CO	60.1603894005	-0.106435270874	1	42.0215283478	0.6
TOP.CO	69.2029025379	0.647707134207	1	83.9554524671	-0.4
TRYG.CO	65.0030596125	0.604657993861	1	79.4957773741	1.1
VWS.CO	61.1031689457	2.75424844818	0	61.8607592972	-1.4
